dfasdf  7_2009
3166	1067
2144	3933
4804	3131
8303	9341
3628	3982
3283	9776
1421	1168
309	7798
1310	6952
6048	9430
6343	9931
1675	4012
1202	5781
3690	5033
3910	1901
3959	3976
8116	438
9615	7268
7495	6722
7106	5436
3125	8047
9880	8177
4177	5944
6795	1253
3854	3206
9178	6114
3949	9007
9339	349
6290	6089
2587	8244
7189	6197
95	4253
5291	4036
5098	6063
9759	8557
5449	9879
2991	468
9844	1321
2208	4972
9275	593
3492	3103
810	9264
1182	4282
7780	4544
3514	2705
7434	5415
4054	9244
2759	5295
8928	2301
2340	8321
2314	277
2312	9536
409	9873
8534	606
8090	3067
6220	2880
3358	6001
7095	6487
4571	9982
8572	2396
1542	5474
5761	6114
4754	2955
660	8264
4569	6003
1114	7726
753	6425
9439	4405
2043	6019
5231	9699
8546	4601
6117	6275
6738	8527
6863	1096
7846	9860
63  9560
1233	1971
4979	2044
7802	6391
2791	3414
4847	2531
6811	2611
3104	6126
8746	6892
3167	6685
9449	4939
8662	5795
3929	3594
8824	5331
3113	2734
9266	2396
